id,Genero,Idade,Raça,Formação,Estado,Tempo de casa,Departamento,Senioridade,Idade Ingresso
5259,Masc,22,branco,Mestrado,Pará,2.0,Desenvolvimento de Produtos,Analista Júnior,20.0
5260,Masc,19,branco,Pós graduação,Santa Catarina,5.0,Vendas,Analista Sênior,14.0
5261,Masc,25,branco,Ensino Superior,Minas Gerais,1.0,Administrativo,Estagiário,24.0
5262,Masc,30,pardo,Ensino Superior,Amapá,5.0,Contabilidade,Gerente,25.0
5263,Masc,42,branco,Ensino Superior,São Paulo,8.0,Administrativo,Analista Júnior,34.0
5264,Masc,27,preto,Ensino Superior,Alagoas,7.0,Marketing,Analista Sênior,20.0
5265,Masc,37,preto,Ensino Superior,Paraná,10.0,Vendas,Analista Júnior,27.0
5266,Masc,48,branco,Mestrado,Rio Grande do Norte,5.0,Recursos Humanos,Gerente,43.0
5267,Masc,30,branco,Ensino Superior,Paraná,3.0,TI,Analista Júnior,27.0
5268,Fem,32,pardo,Ensino Médio,Bahia,0.0,Marketing,Gerente,32.0
5269,Masc,30,branco,Ensino Superior,Pernambuco,5.0,Compras,Analista Júnior,25.0
5270,Fem,31,branco,Ensino Superior,Santa Catarina,6.0,Marketing,Analista Júnior,25.0
5271,Masc,30,preto,Pós graduação,Minas Gerais,6.0,Vendas,Analista Sênior,24.0
5272,Fem,39,branco,Mestrado,Amapá,9.0,Administrativo,Analista Júnior,30.0
5274,Fem,23,pardo,Ensino Médio,Paraná,1.0,TI,Analista Pleno,22.0
5275,Masc,18,preto,Pós graduação,São Paulo,3.0,Recursos Humanos,Analista Sênior,15.0
5276,Masc,37,pardo,Pós graduação,São Paulo,4.0,Operações,Analista Júnior,33.0
5277,Fem,46,pardo,Ensino Superior,Goiás,0.0,TI,Gerente,46.0
5278,Masc,29,branco,Ensino Superior,Piauí,2.0,Marketing,Analista Sênior,27.0
5279,Fem,26,branco,Doutorado,Paraná,10.0,Administrativo,Gerente,16.0
5280,Masc,32,pardo,Ensino Superior,Minas Gerais,8.0,TI,Gerente,24.0
5281,Masc,30,pardo,Ensino Superior,Rio de Janeiro,5.0,Vendas,Analista Júnior,25.0
5282,Masc,37,preto,Ensino Superior,Paraíba,6.0,Vendas,Analista Sênior,31.0
5284,Masc,28,branco,Ensino Superior,Goiás,4.0,Operações,Analista Sênior,24.0
5285,Masc,39,pardo,Ensino Superior,Paraná,6.0,Recursos Humanos,Gerente,33.0
5287,Masc,37,branco,Mestrado,Paraná,5.0,Administrativo,Analista Pleno,32.0
5288,Masc,36,branco,Ensino Superior,Goiás,6.0,TI,Analista Júnior,30.0
5289,Masc,23,branco,Ensino Superior,Bahia,7.0,Marketing,Analista Sênior,16.0
5290,Fem,29,branco,Ensino Superior,Rio Grande do Sul,8.0,Desenvolvimento de Produtos,Analista Júnior,21.0
5291,Masc,30,pardo,Pós graduação,Bahia,5.0,Administrativo,Estagiário,25.0
5292,Masc,26,pardo,Ensino Superior,Bahia,4.0,Contabilidade,Estagiário,22.0
5293,Masc,37,branco,Ensino Superior,Distrito Federal,5.0,Vendas,Estagiário,32.0
5294,Masc,40,branco,Ensino Superior,Sergipe,2.0,Operações,Gerente,38.0
5295,Masc,30,pardo,Mestrado,Alagoas,5.0,Operações,Analista Sênior,25.0
5296,Fem,27,pardo,Ensino Superior,Amazonas,3.0,Vendas,Analista Pleno,24.0
5297,Fem,26,pardo,Ensino Superior,Rio de Janeiro,0.0,Compras,Analista Pleno,26.0
5298,Masc,40,pardo,Pós graduação,São Paulo,4.0,Administrativo,Analista Pleno,36.0
5299,Fem,30,pardo,Doutorado,Mato Grosso do Sul,5.0,Administrativo,Analista Júnior,25.0
5300,Masc,24,preto,Ensino Superior,Alagoas,5.0,Contabilidade,Gerente,19.0
5301,Masc,25,pardo,Ensino Superior,Rio Grande do Norte,6.0,Desenvolvimento de Produtos,Analista Pleno,19.0
5302,Masc,28,branco,Pós graduação,Minas Gerais,4.0,Marketing,Estagiário,24.0
5303,Masc,41,pardo,Ensino Superior,Alagoas,5.0,Desenvolvimento de Produtos,Analista Sênior,36.0
5304,Masc,41,pardo,Ensino Médio,Rondônia,13.0,Operações,Analista Pleno,28.0
5305,Masc,29,pardo,Ensino Superior,Amazonas,7.0,Contabilidade,Gerente,22.0
5307,Masc,30,pardo,Ensino Superior,Rio Grande do Sul,5.0,TI,Analista Pleno,25.0
5308,Masc,23,branco,Ensino Superior,Paraná,5.0,Recursos Humanos,Analista Júnior,18.0
5309,Masc,29,preto,Ensino Superior,Minas Gerais,6.0,Compras,Gerente,23.0
5310,Masc,32,pardo,Pós graduação,Santa Catarina,4.0,Compras,Gerente,28.0
5311,Fem,35,pardo,Ensino Superior,São Paulo,4.0,Desenvolvimento de Produtos,Gerente,31.0
5312,Masc,30,branco,Ensino Superior,Paraná,5.0,Desenvolvimento de Produtos,Estagiário,25.0
5313,Masc,36,pardo,Pós graduação,Rio Grande do Sul,2.0,Vendas,Analista Pleno,34.0
5314,Masc,39,pardo,Ensino Superior,Minas Gerais,7.0,Administrativo,Analista Sênior,32.0
5315,Fem,29,preto,Doutorado,Acre,10.0,Recursos Humanos,Analista Júnior,19.0
5316,Masc,23,preto,Ensino Superior,Rio Grande do Norte,7.0,Administrativo,Gerente,16.0
5317,Masc,30,pardo,Ensino Médio,Rio de Janeiro,7.0,TI,Analista Sênior,23.0
5318,Masc,31,branco,Ensino Superior,Amazonas,4.0,Marketing,Analista Pleno,27.0
5319,Masc,30,pardo,Ensino Superior,São Paulo,4.0,Contabilidade,Analista Júnior,26.0
5320,Fem,35,branco,Ensino Superior,Bahia,4.0,TI,Analista Júnior,31.0
5321,Fem,30,branco,Ensino Superior,Rio de Janeiro,5.0,Compras,Analista Júnior,25.0
5322,Masc,30,branco,Mestrado,Sergipe,5.0,Contabilidade,Analista Sênior,25.0
5323,Fem,28,branco,Ensino Superior,Minas Gerais,5.0,Operações,Analista Júnior,23.0
5324,Masc,45,pardo,Ensino Superior,Ceará,5.0,Recursos Humanos,Analista Júnior,40.0
5325,Masc,39,branco,Ensino Superior,Paraná,6.0,Compras,Analista Pleno,33.0
5326,Masc,35,branco,Ensino Médio,Distrito Federal,7.0,Compras,Analista Pleno,28.0
5327,Masc,47,pardo,Ensino Superior,Distrito Federal,8.0,Administrativo,Estagiário,39.0
5328,Masc,41,pardo,Pós graduação,Rio de Janeiro,4.0,Marketing,Estagiário,37.0
5329,Masc,30,pardo,Pós graduação,Paraná,2.0,TI,Estagiário,28.0
5331,Masc,48,pardo,Ensino Superior,Bahia,3.0,Operações,Gerente,45.0
5332,Masc,33,pardo,Pós graduação,Minas Gerais,5.0,Recursos Humanos,Gerente,28.0
5333,Fem,27,pardo,Ensino Superior,Pernambuco,6.0,Vendas,Analista Pleno,21.0
5334,Masc,38,preto,Ensino Superior,Amazonas,7.0,Vendas,Estagiário,31.0
5335,Masc,38,pardo,Pós graduação,Maranhão,8.0,Vendas,Analista Júnior,30.0
5336,Masc,26,pardo,Ensino Superior,Rio Grande do Norte,7.0,Administrativo,Analista Sênior,19.0
5337,Fem,31,pardo,Ensino Superior,Alagoas,3.0,Compras,Analista Júnior,28.0
5338,Masc,43,branco,Ensino Médio,Alagoas,7.0,Marketing,Analista Pleno,36.0
5339,Fem,40,branco,Ensino Superior,Rio Grande do Sul,8.0,Marketing,Analista Pleno,32.0
5340,Masc,25,branco,Ensino Superior,Goiás,0.0,Contabilidade,Estagiário,25.0
5341,Masc,26,branco,Ensino Superior,São Paulo,7.0,Vendas,Estagiário,19.0
5342,Masc,24,pardo,Ensino Superior,Maranhão,4.0,Administrativo,Analista Júnior,20.0
5343,Masc,42,branco,Ensino Superior,Rio Grande do Sul,11.0,Marketing,Gerente,31.0
5344,Masc,44,branco,Ensino Superior,Santa Catarina,6.0,Operações,Gerente,38.0
5346,Fem,36,preto,Ensino Superior,Mato Grosso,3.0,Vendas,Analista Pleno,33.0
5347,Masc,28,pardo,Ensino Superior,Rio Grande do Sul,4.0,Contabilidade,Analista Sênior,24.0
5348,Masc,30,branco,Pós graduação,Acre,5.0,TI,Analista Sênior,25.0
5349,Masc,36,pardo,Pós graduação,Pernambuco,5.0,Marketing,Analista Pleno,31.0
5350,Masc,30,branco,Ensino Superior,São Paulo,4.0,Vendas,Gerente,26.0
5351,Masc,40,branco,Ensino Superior,Distrito Federal,5.0,Compras,Gerente,35.0
5352,Masc,18,pardo,Ensino Superior,Paraíba,3.0,Marketing,Gerente,15.0
5353,Masc,21,pardo,Pós graduação,Santa Catarina,4.0,Administrativo,Analista Pleno,17.0
5354,Masc,30,pardo,Ensino Superior,Santa Catarina,5.0,Recursos Humanos,Analista Sênior,25.0
5355,Masc,28,branco,Ensino Superior,Amapá,8.0,Desenvolvimento de Produtos,Analista Pleno,20.0
5356,Fem,41,pardo,Pós graduação,Goiás,10.0,Desenvolvimento de Produtos,Estagiário,31.0
5357,Fem,28,branco,Ensino Superior,Tocantins,7.0,Contabilidade,Analista Sênior,21.0
5358,Masc,45,branco,Ensino Superior,Santa Catarina,5.0,Operações,Analista Pleno,40.0
5359,Masc,33,pardo,Ensino Superior,Paraná,4.0,TI,Analista Sênior,29.0
5360,Fem,30,pardo,Ensino Superior,Mato Grosso do Sul,10.0,Recursos Humanos,Analista Sênior,20.0
5361,Fem,30,pardo,Ensino Médio,Acre,5.0,Desenvolvimento de Produtos,Analista Sênior,25.0
5362,Fem,29,pardo,Ensino Superior,Minas Gerais,10.0,Recursos Humanos,Analista Júnior,19.0
5363,Masc,23,branco,Ensino Superior,Rio Grande do Sul,7.0,TI,Analista Júnior,16.0
5366,Masc,26,pardo,Ensino Superior,Paraná,6.0,Contabilidade,Analista Sênior,20.0
5367,Fem,22,preto,Ensino Superior,São Paulo,7.0,Vendas,Analista Júnior,15.0
5368,Masc,25,pardo,Pós graduação,Paraná,8.0,Vendas,Analista Sênior,17.0
5369,Masc,38,pardo,Ensino Superior,Santa Catarina,3.0,Recursos Humanos,Analista Pleno,35.0
5370,Masc,43,branco,Ensino Superior,Paraíba,9.0,Recursos Humanos,Analista Pleno,34.0
5371,Fem,38,pardo,Doutorado,Rio Grande do Sul,11.0,Marketing,Analista Pleno,27.0
5372,Masc,32,branco,Ensino Superior,Goiás,10.0,Compras,Diretor,22.0
5373,Masc,35,branco,Pós graduação,Pará,14.0,Contabilidade,Analista Pleno,21.0
5374,Masc,55,pardo,Mestrado,Piauí,5.0,Administrativo,Analista Pleno,50.0
5375,Masc,30,pardo,Pós graduação,Roraima,5.0,Recursos Humanos,Analista Pleno,25.0
5376,Masc,34,pardo,Ensino Superior,Mato Grosso,2.0,Contabilidade,Analista Pleno,32.0
5377,Masc,22,branco,Ensino Médio,Santa Catarina,7.0,Compras,Estagiário,15.0
5378,Fem,35,branco,Mestrado,Rondônia,4.0,Operações,Estagiário,31.0
5379,Fem,23,pardo,Mestrado,Rio Grande do Sul,3.0,Contabilidade,Estagiário,20.0
5380,Masc,29,pardo,Mestrado,São Paulo,2.0,Compras,Analista Pleno,27.0
5381,Masc,22,branco,Pós graduação,Tocantins,6.0,Operações,Gerente,16.0
5382,Masc,29,pardo,Ensino Superior,Rio Grande do Sul,9.0,Compras,Analista Júnior,20.0
5383,Masc,24,branco,Mestrado,Paraná,6.0,Vendas,Analista Júnior,18.0
5384,Masc,24,pardo,Ensino Superior,Tocantins,5.0,Desenvolvimento de Produtos,Analista Pleno,19.0
5385,Fem,19,pardo,Ensino Superior,Acre,3.0,Compras,Analista Júnior,16.0
5386,Masc,37,branco,Doutorado,Rio Grande do Sul,0.0,Operações,Analista Sênior,37.0
5387,Masc,32,branco,Mestrado,Minas Gerais,0.0,Marketing,Analista Pleno,32.0
5388,Fem,48,branco,Ensino Superior,Amapá,11.0,Recursos Humanos,Gerente,37.0
5389,Masc,24,pardo,Pós graduação,Santa Catarina,9.0,Compras,Analista Sênior,15.0
5390,Fem,50,branco,Ensino Médio,Amazonas,10.0,Marketing,Analista Júnior,40.0
5391,Masc,23,pardo,Doutorado,Espírito Santo,8.0,Recursos Humanos,Analista Sênior,15.0
5392,Masc,31,pardo,Pós graduação,Paraná,0.0,Compras,Analista Pleno,31.0
5393,Masc,29,preto,Ensino Médio,Piauí,7.0,Desenvolvimento de Produtos,Analista Júnior,22.0
5394,Masc,32,branco,Mestrado,Maranhão,7.0,Desenvolvimento de Produtos,Analista Pleno,25.0
5395,Masc,36,pardo,Doutorado,Santa Catarina,8.0,Compras,Analista Pleno,28.0
5396,Masc,24,preto,Ensino Superior,Santa Catarina,5.0,TI,Analista Júnior,19.0
5397,Masc,25,pardo,Ensino Superior,Pará,8.0,Operações,Analista Sênior,17.0
5399,Masc,28,branco,Ensino Superior,Paraná,2.0,Contabilidade,Gerente,26.0
5400,Masc,22,preto,Ensino Superior,Ceará,8.0,Operações,Analista Júnior,14.0
5401,Masc,35,pardo,Ensino Superior,Minas Gerais,5.0,Administrativo,Estagiário,30.0
5402,Masc,37,branco,Doutorado,Rio de Janeiro,8.0,Marketing,Gerente,29.0
5403,Fem,49,pardo,Ensino Superior,Acre,5.0,Operações,Analista Sênior,44.0
5404,Masc,44,pardo,Ensino Superior,Rio Grande do Norte,6.0,Marketing,Analista Júnior,38.0
5405,Masc,25,branco,Ensino Superior,Bahia,8.0,Administrativo,Analista Pleno,17.0
5406,Masc,38,pardo,Pós graduação,Paraná,5.0,Desenvolvimento de Produtos,Estagiário,33.0
5407,Masc,31,branco,Doutorado,Amazonas,6.0,Operações,Gerente,25.0
5408,Masc,31,pardo,Ensino Superior,Rondônia,10.0,Recursos Humanos,Gerente,21.0
5409,Masc,29,pardo,Ensino Superior,Rio de Janeiro,4.0,Vendas,Analista Júnior,25.0
5410,Masc,22,branco,Ensino Superior,Minas Gerais,7.0,Compras,Analista Pleno,15.0
5411,Fem,21,pardo,Ensino Superior,Amapá,5.0,Recursos Humanos,Analista Júnior,16.0
5412,Masc,50,branco,Ensino Superior,Mato Grosso,9.0,Compras,Analista Pleno,41.0
5413,Masc,42,pardo,Ensino Superior,São Paulo,7.0,Recursos Humanos,Gerente,35.0
5415,Masc,41,pardo,Pós graduação,Minas Gerais,8.0,Operações,Estagiário,33.0
5416,Fem,37,branco,Mestrado,Tocantins,7.0,Administrativo,Analista Pleno,30.0
5417,Masc,36,branco,Mestrado,Bahia,6.0,Contabilidade,Analista Pleno,30.0
5418,Masc,30,branco,Ensino Superior,Sergipe,5.0,Desenvolvimento de Produtos,Gerente,25.0
5419,Masc,21,branco,Ensino Superior,Bahia,2.0,TI,Gerente,19.0
5420,Masc,36,pardo,Ensino Superior,Minas Gerais,4.0,Desenvolvimento de Produtos,Analista Pleno,32.0
5421,Masc,45,branco,Ensino Superior,Rio de Janeiro,1.0,Contabilidade,Gerente,44.0
5422,Masc,20,branco,Mestrado,Paraná,6.0,TI,Analista Pleno,14.0
5423,Masc,32,branco,Ensino Superior,Roraima,10.0,Compras,Analista Júnior,22.0
5424,Masc,28,pardo,Ensino Superior,Amazonas,5.0,Operações,Estagiário,23.0
5425,Masc,43,pardo,Mestrado,Acre,3.0,Recursos Humanos,Analista Pleno,40.0
5426,Fem,39,branco,Ensino Superior,São Paulo,9.0,Marketing,Analista Júnior,30.0
5427,Fem,26,branco,Ensino Superior,Goiás,8.0,Contabilidade,Gerente,18.0
5428,Masc,28,branco,Ensino Superior,Ceará,6.0,Administrativo,Analista Pleno,22.0
5429,Masc,35,branco,Ensino Superior,Rio de Janeiro,2.0,Recursos Humanos,Analista Júnior,33.0
5430,Masc,25,branco,Ensino Superior,Rio Grande do Sul,7.0,Marketing,Gerente,18.0
5431,Fem,40,pardo,Pós graduação,São Paulo,7.0,Operações,Analista Pleno,33.0
5432,Masc,28,pardo,Ensino Superior,Rio de Janeiro,2.0,TI,Gerente,26.0
5433,Fem,32,branco,Pós graduação,Sergipe,9.0,Contabilidade,Analista Júnior,23.0
5434,Fem,32,pardo,Mestrado,Bahia,2.0,Contabilidade,Analista Pleno,30.0
5435,Fem,33,pardo,Doutorado,Bahia,6.0,Compras,Estagiário,27.0
5436,Masc,31,pardo,Pós graduação,Mato Grosso do Sul,4.0,Compras,Analista Júnior,27.0
5437,Masc,28,pardo,Ensino Superior,Amazonas,11.0,Operações,Gerente,17.0
5438,Masc,28,branco,Ensino Superior,Alagoas,10.0,Administrativo,Analista Pleno,18.0
5439,Masc,38,pardo,Doutorado,São Paulo,2.0,Recursos Humanos,Analista Pleno,36.0
5440,Masc,30,preto,Ensino Superior,Paraná,5.0,Contabilidade,Estagiário,25.0
5441,Masc,40,pardo,Mestrado,Rio de Janeiro,6.0,Administrativo,Estagiário,34.0
5442,Masc,27,pardo,Ensino Superior,Rio de Janeiro,6.0,TI,Analista Júnior,21.0
5443,Masc,20,branco,Mestrado,Rio de Janeiro,5.0,Recursos Humanos,Analista Sênior,15.0
5444,Masc,34,pardo,Ensino Superior,Santa Catarina,9.0,Marketing,Analista Sênior,25.0
5445,Masc,26,branco,Pós graduação,Sergipe,8.0,Compras,Gerente,18.0
5446,Masc,29,branco,Ensino Médio,Ceará,1.0,Recursos Humanos,Analista Júnior,28.0
5447,Masc,30,branco,Pós graduação,Rio Grande do Norte,5.0,Recursos Humanos,Analista Júnior,25.0
5448,Fem,40,branco,Ensino Superior,São Paulo,5.0,Marketing,Gerente,35.0
5449,Masc,42,branco,Ensino Superior,Rio Grande do Sul,8.0,Compras,Analista Pleno,34.0
5450,Fem,35,pardo,Pós graduação,Bahia,5.0,Desenvolvimento de Produtos,Estagiário,30.0
5451,Masc,36,branco,Pós graduação,Pará,3.0,Desenvolvimento de Produtos,Analista Pleno,33.0
5452,Fem,30,pardo,Ensino Superior,Maranhão,5.0,Recursos Humanos,Analista Júnior,25.0
5453,Masc,38,pardo,Ensino Superior,Pará,5.0,Contabilidade,Gerente,33.0
5454,Fem,31,branco,Pós graduação,Rio de Janeiro,7.0,Desenvolvimento de Produtos,Gerente,24.0
5455,Fem,33,pardo,Ensino Superior,Tocantins,0.0,Compras,Analista Júnior,33.0
5456,Masc,38,branco,Mestrado,São Paulo,11.0,Administrativo,Analista Sênior,27.0
5457,Masc,19,branco,Ensino Médio,Maranhão,2.0,TI,Analista Pleno,17.0
5459,Masc,33,branco,Mestrado,Rondônia,9.0,Vendas,Analista Júnior,24.0
5460,Masc,29,branco,Ensino Superior,Distrito Federal,6.0,Operações,Analista Pleno,23.0
5461,Masc,29,pardo,Ensino Superior,Sergipe,12.0,Operações,Analista Sênior,17.0
5462,Fem,30,preto,Ensino Superior,Paraíba,5.0,Vendas,Gerente,25.0
5463,Masc,31,pardo,Doutorado,Rio de Janeiro,8.0,Contabilidade,Analista Júnior,23.0
5464,Fem,43,branco,Ensino Superior,Santa Catarina,3.0,TI,Gerente,40.0
5465,Fem,41,preto,Ensino Superior,São Paulo,5.0,Contabilidade,Gerente,36.0
5466,Fem,30,preto,Ensino Superior,Tocantins,5.0,Compras,Analista Pleno,25.0
5467,Masc,24,branco,Ensino Superior,Goiás,5.0,Recursos Humanos,Analista Sênior,19.0
5468,Masc,42,branco,Mestrado,Rio Grande do Norte,6.0,TI,Analista Júnior,36.0
5470,Masc,32,pardo,Mestrado,Rio de Janeiro,3.0,Operações,Analista Júnior,29.0
5471,Masc,25,preto,Ensino Médio,Maranhão,3.0,Administrativo,Analista Pleno,22.0
5472,Masc,21,branco,Ensino Superior,Santa Catarina,4.0,Desenvolvimento de Produtos,Analista Pleno,17.0
5473,Masc,30,pardo,Ensino Superior,Rio Grande do Sul,12.0,Administrativo,Gerente,18.0
5474,Fem,32,branco,Ensino Superior,Sergipe,1.0,Administrativo,Gerente,31.0
5475,Masc,39,pardo,Pós graduação,Pará,7.0,Administrativo,Analista Pleno,32.0
5476,Masc,31,preto,Ensino Superior,Piauí,2.0,Operações,Analista Pleno,29.0
5477,Masc,41,pardo,Pós graduação,Bahia,4.0,TI,Analista Júnior,37.0
5478,Masc,30,pardo,Ensino Superior,Maranhão,5.0,Marketing,Analista Sênior,25.0
5479,Masc,28,pardo,Ensino Superior,Acre,4.0,Vendas,Analista Júnior,24.0
5480,Masc,22,pardo,Ensino Superior,São Paulo,3.0,Desenvolvimento de Produtos,Analista Pleno,19.0
5481,Masc,30,preto,Ensino Médio,São Paulo,5.0,Contabilidade,Diretor,25.0
5482,Masc,27,pardo,Ensino Superior,São Paulo,4.0,Recursos Humanos,Gerente,23.0
5483,Masc,27,pardo,Ensino Superior,Paraná,4.0,Marketing,Analista Júnior,23.0
5484,Fem,18,pardo,Ensino Superior,Rio Grande do Sul,4.0,Operações,Estagiário,14.0
5485,Masc,19,preto,Doutorado,São Paulo,5.0,Recursos Humanos,Analista Sênior,14.0
5486,Fem,30,pardo,Ensino Superior,Piauí,5.0,Compras,Analista Pleno,25.0
5487,Masc,24,pardo,Ensino Superior,Goiás,6.0,Marketing,Analista Júnior,18.0
5488,Masc,35,branco,Pós graduação,Paraná,1.0,Desenvolvimento de Produtos,Analista Júnior,34.0
5489,Masc,22,pardo,Pós graduação,Rio de Janeiro,5.0,Marketing,Estagiário,17.0
5490,Masc,31,pardo,Ensino Superior,São Paulo,8.0,Contabilidade,Analista Pleno,23.0
5491,Masc,21,pardo,Ensino Superior,Goiás,4.0,Marketing,Analista Júnior,17.0
5492,Fem,32,pardo,Ensino Superior,Rio Grande do Sul,10.0,Operações,Analista Sênior,22.0
5493,Masc,20,branco,Mestrado,Rio de Janeiro,6.0,Vendas,Analista Júnior,14.0
5494,Masc,31,pardo,Ensino Superior,Alagoas,1.0,Contabilidade,Analista Júnior,30.0
5495,Masc,28,pardo,Pós graduação,Distrito Federal,5.0,Desenvolvimento de Produtos,Analista Pleno,23.0
5496,Fem,34,pardo,Ensino Superior,Rondônia,0.0,Compras,Analista Pleno,34.0
5497,Masc,30,preto,Ensino Superior,Amazonas,5.0,Contabilidade,Analista Pleno,25.0
5498,Fem,22,branco,Ensino Superior,Rio de Janeiro,7.0,Administrativo,Analista Júnior,15.0
5499,Masc,30,pardo,Doutorado,Amapá,5.0,Marketing,Analista Júnior,25.0
5500,Masc,36,branco,Ensino Superior,Distrito Federal,7.0,Vendas,Gerente,29.0
5501,Masc,30,pardo,Ensino Superior,São Paulo,5.0,Recursos Humanos,Analista Sênior,25.0
5502,Masc,38,branco,Ensino Superior,Santa Catarina,2.0,Desenvolvimento de Produtos,Diretor,36.0
5503,Fem,36,pardo,Mestrado,São Paulo,2.0,Desenvolvimento de Produtos,Analista Júnior,34.0
5504,Masc,25,pardo,Ensino Superior,Amapá,5.0,TI,Gerente,20.0
5505,Fem,37,pardo,Ensino Superior,Rio de Janeiro,9.0,TI,Analista Pleno,28.0
5506,Masc,30,pardo,Ensino Superior,São Paulo,5.0,TI,Analista Júnior,25.0
5507,Masc,33,pardo,Ensino Superior,Rondônia,3.0,Desenvolvimento de Produtos,Analista Júnior,30.0
5508,Fem,25,branco,Pós graduação,Rio Grande do Sul,7.0,Administrativo,Analista Júnior,18.0
5509,Masc,27,pardo,Ensino Superior,Tocantins,2.0,Desenvolvimento de Produtos,Gerente,25.0
5510,Masc,39,branco,Ensino Superior,Paraná,7.0,Compras,Analista Pleno,32.0
5511,Masc,28,pardo,Ensino Superior,Pará,10.0,TI,Analista Pleno,18.0
5512,Masc,24,pardo,Mestrado,Piauí,1.0,Vendas,Analista Júnior,23.0
5513,Masc,28,pardo,Pós graduação,Rio de Janeiro,7.0,Marketing,Analista Pleno,21.0
5514,Masc,20,amarelo,Doutorado,Paraná,4.0,Recursos Humanos,Analista Pleno,16.0
5515,Masc,30,branco,Ensino Superior,Roraima,5.0,Contabilidade,Gerente,25.0
5516,Fem,44,pardo,Mestrado,Paraná,6.0,Compras,Analista Pleno,38.0
5517,Masc,30,pardo,Pós graduação,Tocantins,3.0,Vendas,Analista Pleno,27.0
5518,Fem,34,pardo,Ensino Superior,Santa Catarina,8.0,Administrativo,Analista Júnior,26.0
5519,Fem,49,branco,Ensino Médio,Goiás,2.0,Compras,Gerente,47.0
5520,Masc,30,pardo,Ensino Superior,Paraná,5.0,Marketing,Analista Pleno,25.0
5521,Masc,20,branco,Ensino Superior,Tocantins,2.0,Recursos Humanos,Analista Pleno,18.0
5522,Fem,33,pardo,Mestrado,Amazonas,6.0,Administrativo,Analista Pleno,27.0
5523,Fem,27,branco,Ensino Superior,Pernambuco,8.0,Administrativo,Estagiário,19.0
5524,Masc,26,branco,Mestrado,Santa Catarina,8.0,Desenvolvimento de Produtos,Estagiário,18.0
5525,Fem,20,preto,Ensino Superior,Tocantins,0.0,Recursos Humanos,Analista Sênior,20.0
5526,Fem,21,branco,Doutorado,Rio Grande do Sul,6.0,TI,Analista Júnior,15.0
5527,Masc,29,pardo,Ensino Superior,Minas Gerais,6.0,Desenvolvimento de Produtos,Analista Júnior,23.0
5528,Masc,25,branco,Pós graduação,Acre,8.0,Compras,Estagiário,17.0
5529,Masc,23,pardo,Mestrado,Bahia,5.0,Marketing,Analista Pleno,18.0
5530,Masc,30,pardo,Ensino Superior,Mato Grosso do Sul,5.0,Compras,Analista Sênior,25.0
5531,Masc,20,pardo,Mestrado,Sergipe,4.0,Operações,Gerente,16.0
5532,Masc,18,branco,Doutorado,Amapá,4.0,Administrativo,Analista Pleno,14.0
